amount,time,location,device,frequency,amount_ratio,is_new_location,is_new_device,is_fraud
12019,18,Mumbai,Web,3,2.0343601895734595,0,0,0
13602,3,Kolkata,iOS,7,0.28077200949530395,1,1,0
26736,13,Delhi,iOS,4,5.572321800750313,1,0,1
7306,0,Delhi,Web,1,0.19445849192196107,1,1,0
1906,1,Bangalore,iOS,5,0.37038476486591526,0,0,0
40772,8,Kolkata,Web,7,1.5452133707269007,0,0,0
57267,23,Kolkata,Web,3,1.668181420956043,1,0,0
29513,18,Delhi,Web,3,2.0293612047032936,0,1,0
19464,5,Bangalore,iOS,1,1.821278188453261,1,1,0
12164,12,Bangalore,Android,5,0.2763352188827552,0,1,0
51972,10,Mumbai,Web,3,2.2321865738951168,0,0,0
36614,6,Mumbai,iOS,1,1.2486018278543174,0,1,0
7573,4,Delhi,Web,9,0.2120456963655709,0,1,0
23659,7,Bangalore,iOS,6,0.6761839435251079,1,1,0
49800,8,Bangalore,iOS,9,2.6756931012250162,0,0,0
39942,13,Kolkata,iOS,1,1.6923859158510233,1,1,0
25793,23,Delhi,iOS,10,0.7522676232974597,1,1,1
28046,23,Mumbai,Android,3,0.7676684732030438,1,1,1
50108,9,Mumbai,Android,8,2.0534382427669864,0,1,0
51538,19,Mumbai,iOS,3,1.7127949484878697,0,0,0
12647,2,Delhi,Android,1,0.33243086951950374,0,1,0
13830,3,Mumbai,iOS,10,0.5098617511520738,1,0,0
30482,2,Kolkata,Android,10,1.1169659215829975,0,1,0
48563,12,Bangalore,Android,9,1.162517355292766,0,1,0
10712,12,Bangalore,Web,1,0.38574000720201657,0,0,0
50280,4,Delhi,iOS,5,1.4245643858903527,1,1,0
21206,14,Kolkata,Android,2,5.300174956260935,0,1,0
13465,11,Delhi,Android,10,0.918423027078644,1,0,0
32926,16,Delhi,iOS,4,0.7632005933892726,1,1,0
49598,16,Mumbai,Android,3,14.540603928466725,0,0,1
31420,22,Mumbai,Web,10,1.0533726699745205,1,1,0
48681,19,Delhi,Android,8,2.0439601964982996,0,1,0
4030,16,Bangalore,Web,7,1.0847913862718708,0,0,0
36377,18,Kolkata,Android,9,0.7972866348134835,1,1,0
12893,9,Bangalore,Web,9,0.682313717188823,0,1,0
1943,21,Delhi,iOS,2,0.15038699690402477,0,1,0
14796,12,Mumbai,Web,5,0.48946375996559593,1,0,0
31316,2,Mumbai,Android,2,2.178201293733046,1,0,0
24916,21,Bangalore,Web,5,0.5417228334130538,1,0,0
23544,17,Mumbai,Web,1,0.5267585466260963,1,0,0
58284,11,Kolkata,Android,10,7.028943560057887,1,1,1
1703,14,Mumbai,Android,6,0.10736351027613164,0,1,0
36537,1,Kolkata,iOS,3,0.9302864417568428,1,1,0
23769,8,Delhi,Web,6,0.5867729831144465,0,1,0
57194,14,Bangalore,iOS,1,1.3602720829567616,1,1,0
2733,8,Mumbai,Android,2,0.12105776045357902,1,0,0
57856,4,Kolkata,Android,3,1.945982308028657,1,0,0
21436,5,Delhi,Web,1,1.5715542521994135,0,0,0
28657,17,Bangalore,iOS,5,1.4068928273356571,0,1,0
58036,8,Delhi,iOS,2,2.097585658522481,1,0,0
34564,5,Mumbai,Android,5,0.8244245676803816,0,0,0
8234,16,Kolkata,Android,5,1.7154166666666666,1,0,0
9469,12,Delhi,Web,1,0.24710334029227557,0,1,0
14903,8,Kolkata,Android,2,1.1422549245037172,1,0,0
47607,20,Kolkata,Web,8,2.7688147028033034,0,1,0
27883,10,Delhi,Android,1,1.9459138809407495,1,1,0
42071,1,Bangalore,Android,1,1.909020782285144,1,1,0
2347,8,Mumbai,Web,9,0.10329650983671493,0,1,0
31278,22,Kolkata,iOS,5,3.9185667752442996,0,0,0
26811,21,Bangalore,Web,5,1.837502570077445,1,1,0
28217,23,Delhi,Android,9,3.761765097986935,0,1,1
11868,16,Mumbai,Android,2,0.8390243902439024,1,1,0
1940,7,Mumbai,Web,1,0.24457892082702976,0,1,0
46072,6,Delhi,Android,8,1.311882456789772,0,1,0
47507,17,Kolkata,Android,10,1.876263823064771,1,1,0
4983,13,Bangalore,Android,2,0.3334225493476079,0,1,0
16677,23,Kolkata,Web,1,0.5990086562982652,1,0,0
41594,1,Mumbai,iOS,2,2.0952045133991537,0,0,0
10337,8,Delhi,Web,10,0.34897538908207015,1,1,0
4263,21,Bangalore,iOS,6,0.16672533145606008,1,0,0
333,20,Kolkata,iOS,3,0.007621532546003845,0,0,0
44697,15,Bangalore,Web,6,5.701875239188672,1,0,1
16746,0,Bangalore,iOS,6,0.656139800956038,1,0,0
29713,9,Mumbai,iOS,6,0.65185818963626,1,0,0
52726,12,Delhi,Web,6,1.7474563351340602,0,0,0
53912,16,Bangalore,iOS,5,7.154877239548773,0,0,0
51309,16,Kolkata,Web,1,2.714618274165388,0,1,0
58062,2,Mumbai,Web,5,4.787039327232253,1,0,0
20587,5,Mumbai,iOS,4,4.590189520624303,0,1,0
2405,8,Delhi,Android,6,0.3440629470672389,1,0,0
19530,20,Mumbai,Android,9,7.227979274611399,0,1,0
25985,13,Mumbai,Android,1,0.8815945716709076,1,1,0
4042,3,Delhi,Android,8,0.18417934931194752,1,1,0
41811,8,Delhi,Web,7,1.3772646419395218,1,1,0
17258,21,Delhi,iOS,6,0.6712041070317362,1,1,0
9309,12,Kolkata,Android,7,0.33273760589055296,0,0,0
4995,3,Bangalore,Web,6,0.10666922929079377,1,1,0
44443,9,Mumbai,iOS,8,1.0580155215921534,0,0,0
31974,20,Mumbai,iOS,10,2.139158359537031,1,1,0
22543,5,Kolkata,Android,10,0.8227972844733192,1,0,0
52113,20,Bangalore,iOS,6,1.5007343412526999,0,1,0
33107,3,Delhi,iOS,9,1.063747068084696,0,0,0
2076,5,Kolkata,Android,3,0.049312335209862466,1,1,0
6200,6,Delhi,Web,5,0.31502464305675526,0,1,0
330,3,Mumbai,iOS,1,0.012242626599888704,0,1,0
2163,12,Mumbai,Android,8,0.10003237293622531,1,1,0
36155,12,Bangalore,iOS,3,2.876750477402928,1,1,0
25568,4,Delhi,iOS,6,0.7256421172129984,0,1,0
29931,17,Mumbai,iOS,2,1.9139915590228929,1,1,0
22837,12,Delhi,iOS,2,0.6160008631618699,1,1,0
27134,4,Mumbai,Web,1,0.5561727509377498,1,0,0
56098,10,Bangalore,iOS,2,1.1876111440426793,0,0,0
17237,2,Kolkata,Android,8,3.231533558305212,0,1,0
54133,19,Kolkata,iOS,7,2.5124385036665737,1,1,0
33920,9,Delhi,Android,5,0.6820146777922992,1,0,0
39166,16,Delhi,Web,3,2.1370655317291427,0,0,0
28217,9,Kolkata,iOS,10,0.9028284379599412,1,0,0
58743,0,Delhi,Web,4,3.640718933994422,0,1,0
8616,1,Kolkata,Web,3,1.3832075774602666,1,1,0
3900,9,Mumbai,Web,10,0.08661469784795789,1,0,0
33573,4,Delhi,iOS,9,1.6121488595438176,0,1,0
13681,0,Mumbai,Android,1,0.8678084364097685,1,1,0
30976,12,Bangalore,Web,6,1.1682884513841745,0,0,0
36869,12,Kolkata,Web,8,18.099656357388316,1,0,1
31721,13,Bangalore,Android,7,20.051201011378,0,0,1
39060,19,Delhi,Web,4,0.813004745649821,1,0,0
29320,5,Kolkata,Android,10,2.3944467129440588,1,1,0
38882,16,Mumbai,iOS,4,1.9809455879356022,1,1,0
15052,5,Bangalore,iOS,6,0.6387710066202682,0,0,0
22862,23,Delhi,iOS,9,0.7500164031231547,0,0,0
38576,6,Kolkata,Web,6,2.412206103051526,1,0,0
18005,13,Bangalore,Android,1,0.6995493045302665,1,0,0
55288,20,Mumbai,iOS,6,1.2212944554892866,0,1,0
48257,15,Kolkata,Android,3,4.035878564857406,1,0,0
59127,17,Mumbai,Web,4,3.2598412173337743,1,0,0
38342,4,Delhi,iOS,7,0.879888011749587,1,1,0
5999,10,Delhi,iOS,6,0.14684715558601782,0,1,0
48686,17,Mumbai,Android,3,1.9838637382339759,1,0,0
52196,8,Delhi,Android,6,9.080723729993041,1,1,1
11507,15,Bangalore,Android,7,1.1215399610136452,0,1,0
2079,6,Bangalore,iOS,7,0.06340927806752676,0,0,0
53465,22,Bangalore,Android,10,8.466349960411717,1,1,1
35991,16,Bangalore,Android,5,1.5084241408214585,1,0,0
40389,12,Bangalore,iOS,7,2.4439670821735446,1,0,0
6731,3,Delhi,iOS,2,0.30472180723437003,0,1,0
43848,0,Bangalore,iOS,9,12.75392670157068,1,0,1
44561,8,Kolkata,Web,8,1.792045363146465,0,0,0
38209,10,Mumbai,Android,7,1.449671813939371,0,1,0
41969,8,Mumbai,iOS,8,2.683611484110237,1,0,0
23116,14,Kolkata,Android,4,0.6000103825987645,0,0,0
37155,8,Delhi,Web,8,1.090484855599906,0,1,0
44193,0,Delhi,Web,5,5.5997212366953875,1,1,1
14843,9,Kolkata,Web,7,1.3093683839096684,0,0,0
23842,9,Bangalore,Android,9,0.5638006053726825,1,1,0
25921,15,Bangalore,Web,5,1.400832252485949,1,1,0
32798,0,Bangalore,iOS,3,0.6630680899239851,0,0,0
8620,13,Kolkata,Web,9,0.3361410076431134,0,0,0
59019,16,Delhi,Android,6,1.769472926785393,1,1,0
19707,2,Kolkata,iOS,2,0.4382449742038783,1,1,0
54764,0,Delhi,Web,3,1.9739754172223625,0,1,0
30562,23,Bangalore,Android,1,1.5735763567088867,0,1,1
48202,1,Mumbai,iOS,3,1.7057824332932268,1,1,0
22163,4,Bangalore,iOS,9,1.2711786636076856,1,0,0
48048,1,Kolkata,Web,4,0.9981925833593019,0,1,0
56863,12,Kolkata,Android,6,1.46531464206566,1,0,0
37731,8,Bangalore,iOS,4,4.437896965419902,1,0,0
58562,4,Delhi,iOS,8,4.519021529439,0,0,0
14601,11,Bangalore,Web,5,0.32992882160207887,1,0,0
56203,23,Mumbai,Web,8,3.4387542829172784,1,0,0
5240,14,Bangalore,Web,3,0.14223669923995658,0,1,0
26033,7,Delhi,iOS,4,1.4235795920599332,0,1,0
7605,7,Delhi,iOS,4,0.31014232698503325,1,1,0
23773,17,Kolkata,iOS,4,0.6105503762488121,1,0,0
5471,12,Delhi,iOS,10,4.198772064466615,0,1,0
44734,16,Kolkata,Web,8,0.9566519107803512,1,1,0
1064,4,Bangalore,Android,7,0.022468113860967986,0,0,0
56144,16,Kolkata,Web,7,1.3892215568862276,0,0,0
27531,18,Bangalore,Web,9,1.223110755697721,0,0,0
25027,13,Kolkata,Web,10,1.173874296435272,1,1,0
43325,14,Mumbai,iOS,9,1.5909591656874265,1,0,0
49814,1,Kolkata,iOS,6,1.3050563269583442,0,1,0
33510,1,Mumbai,Web,7,1.1564743235781336,1,0,0
13373,5,Kolkata,Web,8,4.622537158658831,1,1,0
50626,15,Delhi,Android,4,2.693302122679151,1,0,0
25365,12,Mumbai,Android,9,0.5693091529380078,0,0,0
59002,7,Kolkata,Android,5,1.443120949003302,0,0,0
8091,22,Delhi,Web,8,0.2706472654290015,0,1,0
3823,12,Mumbai,Web,10,0.46593540524070687,1,1,0
46083,21,Kolkata,iOS,6,2.389701306782825,0,0,0
53958,12,Kolkata,iOS,3,1.5146955618561042,1,0,0
11647,18,Delhi,Web,2,0.6522737455197133,0,0,0
35856,9,Mumbai,Android,8,6.6240532052466286,0,0,0
11044,6,Kolkata,iOS,8,0.45636363636363636,1,1,0
40147,1,Delhi,Web,2,1.9415320630621917,1,1,0
11523,0,Bangalore,iOS,5,0.24749242896110313,0,1,0
48387,16,Delhi,Web,2,2.189655172413793,1,1,0
43101,7,Bangalore,Android,3,0.9238238130961312,0,0,0
5388,8,Bangalore,Android,1,2.2431307243963365,0,0,0
17883,11,Delhi,iOS,7,1.3302834188797144,0,1,0
45021,20,Delhi,iOS,2,1.059392427700779,0,1,0
21121,10,Delhi,iOS,9,2.311337272926242,0,1,0
20294,13,Bangalore,Android,5,1.5136868799880658,0,0,0
3215,20,Mumbai,iOS,2,0.12015996412019733,0,1,0
23218,17,Mumbai,Android,10,0.4921570289977955,1,1,0
16042,16,Mumbai,Android,2,0.40005985186663007,0,0,0
48026,3,Kolkata,Android,8,27.01124859392576,1,1,1
37727,22,Mumbai,Android,9,0.894259031004077,0,0,0
12262,18,Kolkata,Web,4,0.8845127317319483,1,1,0
49537,5,Delhi,iOS,2,1.435771839313663,0,1,0
13042,5,Kolkata,iOS,6,0.27510705170122557,0,1,0
51932,5,Bangalore,iOS,4,2.765429469087811,0,0,0
21550,22,Delhi,iOS,4,0.7955845977775317,0,1,0
53890,8,Bangalore,iOS,3,2.9151790544195606,1,1,0
23796,5,Bangalore,Web,10,0.568276257343459,1,0,0
59320,16,Delhi,Android,3,1.1917868766826054,1,1,0
55299,8,Delhi,Web,8,1.776389335046579,0,1,0
842,17,Delhi,iOS,3,0.07746090156393744,0,0,0
9153,8,Delhi,iOS,2,0.23620035611984208,1,0,0
22979,13,Delhi,Android,10,2.8864464263283507,0,0,0
7043,0,Mumbai,iOS,9,1.0158661474109332,1,1,0
39423,8,Bangalore,Android,8,6.541065206570433,1,1,1
11017,2,Bangalore,iOS,2,0.24425230018844918,1,0,0
22193,0,Delhi,Android,3,0.4636000919136847,1,0,0
32662,20,Delhi,Android,8,0.7708574260697175,0,0,0
44386,23,Bangalore,iOS,10,2.6149404972310593,1,1,1
29419,14,Bangalore,Web,10,1.6104116487847602,1,1,0
57506,19,Delhi,iOS,1,12.591635647033064,0,0,1
39852,15,Bangalore,Web,9,0.9955284654392845,1,1,0
22921,5,Kolkata,iOS,1,1.9795319112185854,0,0,0
5744,11,Bangalore,Android,10,0.5687691850678285,0,0,0
45880,14,Kolkata,Android,6,0.9540246615790896,0,1,0
33364,2,Bangalore,Android,10,0.6855146907746045,1,1,0
6562,16,Mumbai,Android,10,0.3249640964690734,0,0,0
43819,20,Kolkata,Android,8,1.2551990833572042,0,0,0
23329,0,Mumbai,iOS,4,0.5412007609149538,1,1,0
11447,17,Mumbai,Web,2,0.6648275060982692,1,0,0
45180,8,Mumbai,iOS,3,2.2322134387351777,1,1,0
5666,6,Bangalore,iOS,10,0.24711064590693008,1,0,0
13851,5,Delhi,Android,4,1.1437654830718416,0,0,0
10415,23,Mumbai,iOS,8,0.5010584046954681,1,0,0
6253,0,Bangalore,Android,10,0.788325769036813,1,0,0
19256,16,Mumbai,Web,3,0.6263335935467083,1,0,0
19602,14,Mumbai,Web,7,3.2437531027635282,0,1,0
9844,18,Mumbai,Web,5,0.3253677078168898,0,1,0
21887,14,Bangalore,Web,6,0.924438249704342,0,0,0
36360,9,Bangalore,iOS,5,1.2322082147214315,0,0,0
15938,17,Bangalore,iOS,5,0.6258540799497369,0,0,0
23800,13,Mumbai,Web,1,0.4777485597286067,0,1,0
30708,10,Kolkata,iOS,4,1.1185662769096274,1,1,0
16074,7,Mumbai,Android,9,7.204840878529807,1,0,1
13754,3,Kolkata,Web,3,0.5728923692102632,0,1,0
25160,23,Kolkata,iOS,7,0.6434947185350008,0,1,1
32846,18,Mumbai,iOS,2,0.7682196650762466,1,1,0
19286,17,Delhi,Web,6,0.7406013593948005,0,0,0
39346,21,Delhi,Web,9,1.7922835147815788,1,1,0
3097,6,Bangalore,Web,1,0.06668389208276812,0,1,0
26570,2,Kolkata,Android,4,0.8378003405436085,0,1,0
5853,5,Mumbai,iOS,9,0.5975497702909648,0,0,0
43442,14,Mumbai,Web,8,1.9374721255909375,0,1,0
38288,1,Bangalore,Web,8,1.1704931062945187,0,1,0
17129,8,Mumbai,iOS,1,0.8400274630964641,1,1,0
1560,2,Mumbai,Android,9,0.1209865053513262,1,0,0
8390,10,Kolkata,Android,8,0.22623092272016393,0,1,0
43500,22,Delhi,Web,2,4.546404682274248,0,0,0
2889,15,Delhi,iOS,5,0.06176244227809133,1,0,0
36738,10,Mumbai,Android,2,2.5802781289506953,0,1,0
6884,7,Kolkata,Web,5,2.751398880895284,1,0,0
3408,20,Delhi,Android,1,0.08575526534309655,1,0,0
39893,3,Delhi,Web,4,2.6727187458126758,0,1,0
14062,21,Kolkata,Web,8,19.158038147138964,1,1,1
31,21,Delhi,iOS,7,0.0006407606448945845,1,1,0
17043,22,Mumbai,Android,2,10.430232558139535,1,1,1
54832,3,Kolkata,Android,7,2.493723849372385,1,0,0
51041,9,Kolkata,iOS,10,5.523319987014393,0,1,0
19851,16,Mumbai,Android,6,0.4392883223793401,0,1,0
43703,15,Kolkata,Android,1,1.8443975522262082,1,0,0
30148,18,Delhi,Web,6,0.7220213148125973,0,1,0
19774,18,Mumbai,Android,5,0.41383784688794945,1,1,0
10993,22,Mumbai,Android,2,0.2703839437243279,1,0,0
56689,18,Mumbai,iOS,5,1.2959262984637894,1,1,0
986,22,Mumbai,iOS,7,0.024268977060155558,0,1,0
28797,18,Kolkata,Android,3,4.126235850408368,0,1,0
32220,2,Kolkata,Android,10,4.867069486404834,1,1,0
11152,18,Kolkata,Android,3,0.28175134534246227,0,1,0
38118,5,Kolkata,Web,4,2.3574741789844764,0,0,0
57233,5,Kolkata,Web,7,3.887319160497181,0,1,0
17073,3,Delhi,Web,5,0.9062582939646479,0,0,0
24605,2,Kolkata,Web,7,1.2603083542488347,0,0,0
53408,17,Bangalore,Web,5,1.2898925250573603,0,0,0
33087,16,Mumbai,Android,6,4.377745435300344,0,0,0
34303,14,Delhi,Android,6,3.169746812049529,1,1,0
12111,2,Kolkata,iOS,2,0.2990075054315623,0,1,0
48550,20,Kolkata,iOS,1,1.5113310920184286,1,0,0
28112,8,Delhi,iOS,3,1.7957202171830087,1,0,0
26530,8,Mumbai,iOS,2,3.118241654913023,1,0,0
23936,1,Mumbai,iOS,5,6.118609406952965,0,0,0
9914,21,Mumbai,Web,6,0.22428849373331525,0,1,0
37858,22,Kolkata,Web,3,0.9339122283346079,0,0,0
12301,20,Delhi,Android,1,0.5835942689059683,0,1,0
36335,4,Kolkata,Web,10,2.086539565866544,0,0,0
34985,12,Bangalore,iOS,10,1.088417384811623,1,0,0
57893,13,Kolkata,iOS,7,1.3464114609981859,1,1,0
45288,8,Mumbai,iOS,6,5.239847275251649,1,1,1
32949,14,Delhi,iOS,6,2.1509988249118686,0,0,0
57499,19,Mumbai,Web,7,1.4410415779053156,0,0,0
39732,14,Kolkata,Web,9,0.8380687211288996,0,1,0
35526,21,Delhi,Web,4,6.913018096906013,1,1,1
43217,22,Bangalore,Web,10,6.142268334280842,1,1,1
9256,8,Delhi,Web,6,0.36504180470105696,1,1,0
18021,16,Delhi,iOS,10,0.40216469538049543,0,0,0
29796,18,Bangalore,iOS,7,6.361229718189581,0,0,0
481,0,Kolkata,Android,7,0.07842817544431763,1,1,0
3730,19,Kolkata,Android,1,0.12518879006544723,1,0,0
17673,12,Bangalore,iOS,1,1.0562395409992829,0,1,0
8319,3,Mumbai,iOS,1,0.43325868444351856,0,1,0
23959,14,Bangalore,iOS,8,1.505151400929765,1,1,0
9937,4,Bangalore,Web,10,0.28715503539950876,0,0,0
33448,8,Kolkata,iOS,5,1.5670180370110096,0,1,0
40268,12,Bangalore,Web,9,0.8292080227338248,1,1,0
16235,9,Mumbai,Android,2,17.47578040904198,1,1,1
13026,15,Bangalore,Web,2,0.9604069896040699,1,1,0
52878,18,Kolkata,iOS,6,4.040806969280147,0,1,0
28935,15,Mumbai,Web,7,0.9032026470221002,1,1,0
44093,11,Mumbai,iOS,2,2.9704257612503366,0,0,0
8735,18,Mumbai,Android,2,0.272943161578602,1,1,0
25969,22,Bangalore,Android,6,0.5634044214956718,0,1,0
1004,7,Delhi,Android,9,0.13233161987610387,1,1,0
41325,13,Delhi,Android,4,4.815872275958513,0,0,0
47324,10,Bangalore,iOS,4,5.116108108108108,0,0,0
16123,1,Mumbai,Web,1,5.685119887165021,1,1,1
17006,15,Delhi,Web,7,0.7947100331791205,0,1,0
59496,12,Kolkata,Android,3,4.627158189454036,0,1,0
8849,11,Mumbai,Android,9,0.201866046172096,1,1,0
22012,21,Mumbai,iOS,10,0.6088062838809603,0,1,0
23023,18,Delhi,iOS,3,2.030425963488844,1,0,0
16462,20,Delhi,Web,10,0.43445673114987726,0,0,0
45553,12,Kolkata,Android,5,1.7937076704992911,1,1,0
25954,15,Delhi,Web,6,0.9035649630970617,1,0,0
41143,14,Mumbai,iOS,4,2.8817678784058276,0,1,0
39189,14,Mumbai,Android,7,14.584666914774841,0,0,1
37155,16,Mumbai,Web,10,1.2405261927815432,1,1,0
48252,18,Mumbai,Android,9,1.1150086655112652,0,0,0
13031,20,Kolkata,iOS,7,0.47169333236805905,0,1,0
11743,23,Bangalore,iOS,5,0.6170134510298445,0,0,0
8415,0,Delhi,Android,8,0.2035805007862586,1,1,0
32695,21,Mumbai,Web,7,0.8003280133163615,0,0,0
11183,2,Bangalore,iOS,6,3.4115314215985357,0,1,0
22567,2,Mumbai,Web,1,0.749286141178033,0,1,0
43743,20,Delhi,iOS,7,3.61721657157033,1,0,0
421,10,Delhi,Android,3,0.01016294508147254,0,1,0
29766,8,Mumbai,Web,1,1.948801885557156,0,0,0
9867,14,Delhi,Android,1,0.4541981218928374,1,0,0
48891,22,Kolkata,Web,8,1.2314492972646214,0,1,0
3407,11,Delhi,iOS,9,0.08662598525298754,0,1,0
7925,23,Kolkata,Web,6,0.29683871451045024,1,0,0
3545,5,Mumbai,Web,9,0.0988015607580825,0,1,0
14765,16,Delhi,Android,1,0.3941642862863397,1,0,0
41519,22,Delhi,Web,10,1.027647146180882,1,1,0
53586,7,Delhi,Web,2,4.6398822408866565,1,0,0
31666,7,Mumbai,Web,6,0.6743472890668257,0,1,0
54648,13,Mumbai,Web,10,2.0100044137119317,1,1,0
43357,21,Kolkata,Android,3,1.782185136468267,0,0,0
34784,0,Bangalore,Android,2,0.9143818511605899,1,1,0
54025,21,Delhi,Android,3,3.6417256488035052,1,1,0
21889,12,Delhi,Web,9,2.836464947518466,1,0,0
46401,11,Mumbai,iOS,7,14.281625115420129,1,1,1
36830,6,Mumbai,Web,3,0.8636416930472506,0,1,0
59990,5,Mumbai,iOS,2,3.6736068585425596,1,0,0
25884,17,Kolkata,Android,7,0.7319928735047085,0,1,0
44789,15,Delhi,iOS,3,1.0669636476249464,1,1,0
26270,3,Kolkata,Android,8,1.5764522323571772,1,1,0
38016,9,Kolkata,Android,6,1.0654409910036153,1,1,0
56599,12,Mumbai,Web,8,2.7205825802730246,1,1,0
58501,22,Delhi,Android,8,3.059355715929296,0,0,0
1242,16,Mumbai,Web,2,0.19451840250587313,1,1,0
52482,21,Mumbai,iOS,6,2.039006954427134,1,0,0
28346,12,Mumbai,Web,8,0.7196973543898847,1,1,0
7890,8,Bangalore,Web,8,0.23842620572948145,0,1,0
11251,2,Bangalore,Web,1,0.5116416552978627,0,1,0
27358,16,Kolkata,Android,6,6.83608195902049,1,1,1
26923,2,Bangalore,iOS,4,1.7150592432156964,1,1,0
37262,18,Mumbai,iOS,10,1.505717864791692,0,1,0
2550,4,Delhi,iOS,7,1.44968732234224,1,1,0
29173,17,Delhi,iOS,9,2.5443049014477586,1,1,0
34335,12,Bangalore,iOS,7,0.8527468706536857,0,1,0
5997,23,Delhi,Web,8,0.17033060668029992,0,1,1
2876,17,Mumbai,Web,1,0.9893360853113176,0,0,0
36612,4,Kolkata,Web,9,1.3506972625986866,1,1,0
11354,5,Kolkata,iOS,1,0.263415539521611,0,0,0
889,9,Mumbai,Android,6,0.019627757048550548,0,1,0
45984,9,Delhi,iOS,9,1.178563190404183,1,0,0
9754,14,Mumbai,Android,6,5.07756376887038,1,1,1
32001,9,Kolkata,iOS,3,2.090748725989808,1,0,0
43414,21,Mumbai,iOS,5,1.1161845995629258,0,0,0
51138,16,Delhi,Web,7,1.8007606169448553,1,1,0
30894,2,Delhi,Android,1,0.6689184800259824,0,0,0
1074,1,Kolkata,Android,10,0.027087694519407804,1,0,0
29532,4,Mumbai,iOS,7,0.9783991518685397,1,0,0
6211,23,Mumbai,Android,3,1.837030464359657,0,1,1
13349,16,Delhi,Android,10,1.8392119041058144,1,0,0
52360,6,Bangalore,Android,10,18.75358166189112,1,0,1
28745,8,Kolkata,Android,3,0.6778362062866979,0,1,0
6706,17,Bangalore,iOS,1,0.18326410144293834,0,1,0
35688,3,Delhi,Android,10,1.0075094573993564,0,0,0
57050,22,Mumbai,Android,1,1.559510141599694,0,1,0
25886,14,Mumbai,iOS,5,1.1511028103877623,1,0,0
20079,17,Kolkata,Web,2,0.9324757349184972,0,0,0
2423,11,Delhi,Android,4,0.20574000169822534,1,0,0
29356,19,Bangalore,Web,1,3.276704989396138,1,0,0
31167,4,Kolkata,Web,2,0.8565892538133847,0,1,0
41184,19,Delhi,Web,5,0.9612547848006722,0,0,0
39935,5,Bangalore,Web,1,1.0963623884694578,1,1,0
55313,13,Bangalore,Android,5,1.2684140524674372,0,1,0
27167,22,Bangalore,Android,5,1.5376386687797148,0,0,0
53423,15,Kolkata,Web,3,1.8274269685982076,0,1,0
21995,18,Mumbai,Android,6,2.045285475172029,0,1,0
3313,14,Mumbai,Android,2,0.5082847499232893,0,1,0
51476,14,Delhi,iOS,10,9.131807699130743,1,0,1
40944,10,Bangalore,iOS,7,2.981865850994101,0,0,0
19695,13,Bangalore,Web,9,0.5648931593288398,0,1,0
40854,1,Bangalore,Android,1,5.780953728597708,0,1,0
32919,23,Bangalore,Web,10,1.0253543061828376,1,1,1
24196,8,Bangalore,iOS,6,0.8306213525575008,0,1,0
24292,4,Kolkata,Web,10,1.3975376826602233,0,1,0
39662,13,Mumbai,Android,1,0.9200398988610267,1,1,0
4211,4,Bangalore,Web,3,0.20971115537848606,0,1,0
25155,21,Bangalore,iOS,3,1.638015237351045,0,1,0
341,17,Bangalore,iOS,3,0.013417801211930432,0,1,0
6087,2,Delhi,Android,4,0.18359221836827025,1,1,0
31899,8,Mumbai,Web,1,2.135855373284232,1,1,0
22605,20,Mumbai,Android,8,1.3669347523734656,1,1,0
20384,3,Delhi,iOS,2,2.602655771195097,1,0,0
21505,5,Mumbai,Android,10,1.235919540229885,1,0,0
56785,1,Bangalore,Android,4,11.536976838683461,1,0,1
42357,9,Mumbai,Web,10,1.0800948592411261,0,0,0
44444,1,Kolkata,Android,10,1.0721798706938146,1,0,0
29455,14,Kolkata,Web,1,4.30188403680444,0,0,0
57457,5,Mumbai,Web,2,1.2340686011297493,1,0,0
30833,1,Delhi,Web,6,11.224244630506007,1,1,1
49747,12,Bangalore,Android,3,8.3440120764844,0,0,0
15638,6,Kolkata,Android,2,0.7088205965007706,0,0,0
35947,3,Delhi,Android,1,1.440184294871795,0,0,0
910,1,Kolkata,Android,8,0.018828495168732282,1,1,0
48704,9,Kolkata,Android,4,1.4503007563575725,0,1,0
21504,22,Bangalore,Android,7,1.05097502565857,1,1,0
7073,9,Mumbai,Android,7,1.2944729136163982,0,1,0
757,8,Kolkata,Web,6,0.03786893446723362,0,1,0
35048,8,Delhi,Android,6,0.795262190556148,0,0,0
59532,22,Bangalore,iOS,3,1.5184023261152346,1,1,0
16573,8,Kolkata,iOS,2,0.9649490538573507,0,1,0
13770,18,Kolkata,Web,3,0.2820565342072921,0,1,0
15027,20,Mumbai,iOS,9,0.8377188092317984,0,1,0
57135,17,Mumbai,Web,2,96.18686868686869,0,0,1
32671,17,Kolkata,iOS,7,2.142220182283129,0,0,0
12564,6,Bangalore,Android,7,0.31011502196771484,0,1,0
41183,19,Mumbai,Web,5,0.9215466893418962,1,0,0
23846,5,Mumbai,Web,5,0.8553391441586857,1,1,0
39332,12,Kolkata,iOS,7,1.58023302531137,1,0,0
6881,6,Kolkata,Web,9,0.15163735730970956,1,0,0
53277,16,Bangalore,Web,4,2.4833131350797055,0,0,0
27485,14,Kolkata,Android,2,0.9952203353007205,0,1,0
42261,8,Bangalore,Android,7,1.2066297396071266,1,1,0
11037,7,Kolkata,Web,3,0.4808521761861195,1,0,0
22684,19,Bangalore,Web,5,1.8602591438412335,0,0,0
